MB;MATERIAL;KGS_TENIDOS;KILOS_ACABADOS;VALOR_LOTE_KILO;AR;TAMANO_CLIENTE
2;HCPO;4;4.2;0.788;A;161.443
2;HCPO;4;0;0.938;R;333.561
2;HCPO;7;7.2;1.117;A;940.959
2;HCPO;1;0.9;1.32;A;1840.702
2;HCPO;3;3.1;0.76;A;35.262
2;HCPO;5;5.1;0.724;A;460.979
2;HCPO;3;3.1;0.673;A;264.686
2;HCPO;2;2.1;0.75;A;258.115
2;HCPO;3;3.1;0.62;A;257.176
2;HCPO;7;0;0.56;R;181.073
2;HCPO;1;0.8;0.85;A;940.959
2;HCPO;5;5.1;0.864;A;333.561
2;HCPO;7;7.2;0.43;A;1011.065
2;HCPO;2;0;1.56;R;23.748
2;HCPO;2;2;0.95;A;320.164
2;HCPO;1;0;0.86;R;1840.702
2;HCPO;1;0.9;0.86;A;1840.702
2;HCPO;4;0;0.758;R;333.561
2;HCPO;4;4.1;0.225;A;333.561
2;HCPO;5;5.1;0.314;A;30.583
2;HCPO;1;0.9;1.4;A;1840.702
2;HCPO;2;2.1;0.565;A;36.793
2;HCPO;1;1;1.11;A;1011.065
2;HCPO;8;8.4;0.481;A;333.561
2;HCPO;4;4.1;0.693;A;161.443
2;HCPO;9;9.2;0.978;A;81.318
2;HCPO;13;13.7;0.651;A;333.561
2;HCPO;9;9.2;0.767;A;1840.702
2;HCPO;13;13.4;0.791;A;1840.702
2;HCPO;17;17.8;0.518;A;257.176
2;HCPO;11;11.5;0.856;A;940.959
2;HCPO;4;4.2;0.75;A;460.979
2;HCPO;3;3.1;0.857;A;460.979
2;HCPO;140;143.4;1.115;A;1840.702
2;HCPO;87;90.5;1.095;A;1840.702
2;HCPO;55;57.7;1.176;A;1840.702
2;HCPO;1;0;1.09;R;1840.702
2;HCPO;7;7.3;0.714;A;1840.702
2;HCPO;4;4;1.433;A;320.164
2;HCPO;11;0;0.863;R;940.959
2;HCPO;2;0;1.96;R;264.686
2;HCPO;1;1;1.49;A;1840.702
2;HCPO;10;10.1;0.572;A;81.318
2;HCPO;37;0;0.716;R;460.979
2;HCPO;9;9.4;1.613;A;539.617
2;HCPO;5;5.1;1.51;A;333.561
2;HCPO;22;0;0.753;R;257.176
2;HCPO;22;0;0.262;R;257.176
2;HCPO;22;0;0.753;R;257.176
2;HCPO;22;0.7;0.275;R;257.176
2;HCPO;31;0;1.552;R;333.561
2;HCPO;17;17.7;0.603;A;940.959
2;HCPO;5;5.2;0.572;A;5.481
2;HCPO;14;0;0.654;R;1.729
2;HCPO;4;3.9;0.59;A;37.5
2;HCPO;9;9.6;0.651;A;539.617
2;HCPO;3;3.1;0.923;A;258.115
2;HCPO;1;0.9;1.42;A;303.188
2;HCPO;5;5.1;0.536;A;460.979
2;HCPO;8;8.2;0.993;A;320.164
2;HCPO;13;13.5;0.401;A;1011.065
2;HCPO;2;2;0.44;A;1840.702
2;HCPO;5;5;0.734;A;114.262
2;HCPO;17;17.7;0.635;A;120.534
2;HCPO;3;3.1;0.557;A;258.115
2;HCPO;2;2;0.615;A;1840.702
2;HCPO;2;2.1;0.63;A;161.443
2;HCPO;1;1;0.37;A;303.188
2;HCPO;2;1.9;0.615;A;258.115
2;HCPO;1;0.9;0.67;A;1840.702
2;HCPO;1;0.9;0.67;A;1840.702
2;HCPO;2;2;0.685;A;1840.702
2;HCPO;22;22.6;0.494;A;1840.702
2;HCPO;3;3;0.48;A;1840.702
2;HCPO;2;2.1;0.435;A;181.073
2;HCPO;4;4.1;0.543;A;257.176
2;HCPO;8;8.2;0.504;A;258.115
2;HCPO;1;0.9;0.88;A;1840.702
2;HCPO;3;3;0.547;A;1840.702
2;HCPO;3;0;0.547;R;1840.702
2;HCPO;1;0.9;0.88;A;1840.702
2;HCPO;4;4.2;0.583;A;114.262
2;HCPO;7;7.4;0.716;A;333.561
2;HCPO;3;3.1;0.82;A;1840.702
2;HCPO;2;2;0.87;A;1840.702
2;HCPO;9;9.2;0.266;A;36.793
2;HCPO;1;1;0.54;A;1011.065
2;HCPO;10;10.2;0.875;A;1011.065
2;HCPO;1;0.9;1.09;A;1840.702
2;HCPO;1;1;0.81;A;1840.702
2;HCPO;4;4.1;0.825;A;333.561
2;HCPO;16;0;0.602;R;940.959
2;HCPO;9;0;1.049;R;1840.702
2;HCPO;18;18.9;0.58;A;257.176
2;HCPO;7;7.4;0.367;A;1840.702
2;HCPO;2;2;0.445;A;1840.702
2;HCPO;7;7.2;0.639;A;940.959
2;HCPO;2;0;0.54;R;56.531
2;HCPO;2;2.1;0.545;A;56.531
2;HCPO;2;2.1;0.245;A;33.233
2;HCPO;4;4.1;0.72;A;37.5
2;HCPO;3;3.1;0.207;A;48.006
2;HCPO;2;2.1;0.345;A;336.92
2;HCPO;3;3.1;0.47;A;48.006
2;HCPO;5;5.1;0.298;A;320.164
2;HCPO;2;2.1;0.255;A;161.443
2;HCPO;25;0;0.266;R;940.959
2;HCPO;25;0;0.266;R;940.959
2;HCPO;1;1;0.41;A;940.959
2;HCPO;4;4.2;0.218;A;161.443
2;HCPO;2;2.1;0.59;A;258.115
2;HCPO;55;57.3;0.203;A;303.188
2;HCPO;12;12.2;0.265;A;303.188
2;HCPO;9;9.2;0.359;A;120.534
2;HCPO;4;4.1;0.265;A;258.115
2;HCPO;2;2.1;0.345;A;258.115
2;HCPO;2;2.1;0.345;A;258.115
2;HCPO;24;24.6;0.478;A;539.617
2;HCPO;10;10.4;0.506;A;539.617
2;HCPO;4;4.1;0.35;A;181.073
2;HCPO;5;5.2;0.408;A;120.534
2;HCPO;12;12.5;0.341;A;120.534
2;HCPO;4;4.1;0.388;A;320.164
2;HCPO;2;0;0.44;R;56.531
2;HCPO;2;2;0.48;A;21.62
2;HCPO;1;1;0.97;A;303.188
2;HCPO;60;63;0.531;A;460.979
2;HCPO;58;60.7;0.535;A;460.979
2;HCPO;61;63.4;0.529;A;460.979
2;HCPO;56;58.2;0.54;A;460.979
2;HCPO;104;108.6;0.519;A;460.979
2;HCPO;108;110.3;0.515;A;460.979
2;HCPO;4;4.2;0.418;A;161.443
2;HCPO;11;11.3;0.435;A;333.561
2;HCPO;4;4.1;0.36;A;539.617
2;HCPO;16;16.5;1.534;A;539.617
2;HCPO;12;12.7;0.21;A;1011.065
2;HCPO;8;8.4;0.24;A;48.006
2;HCPO;70;72.7;0.609;A;1840.702
2;HCPO;14;13.8;0.526;A;1840.702
2;HCPO;7;7.1;0.447;A;1840.702
2;HCPO;15;15.5;0.236;A;333.561
2;HCPO;19;0;0.523;R;940.959
2;HCPO;5;5.2;0.2;A;333.561
2;HCPO;1;1;0.37;A;1840.702
2;HCPO;2;2.1;0.305;A;48.006
2;HCPO;4;3.9;0.308;A;36.793
2;HCPO;1;0;0.42;R;539.617
2;HCPO;2;2.1;0.345;A;539.617
2;HCPO;10;10.3;0.162;A;37.5
2;HCPO;4;4.2;0.14;A;37.5
2;HCPO;3;3.1;0.337;A;1011.065
2;HCPO;55;56.9;0.36;A;333.561
2;HCPO;12;12.7;0.337;A;1011.065
2;HCPO;10;10.2;0.361;A;1011.065
2;HCPO;161;0;0.336;R;333.561
2;HCPO;161;166.9;0.336;A;333.561
2;HCPO;2;2.1;0.17;A;36.793
2;HCPO;2;2.1;0.17;A;36.793
2;HCPO;2;2.1;0.17;A;36.793
2;HCPO;38;39.9;0.159;A;320.164
2;HCPO;2;1.9;0.17;A;264.686
2;HCPO;6;6;0.147;A;320.164
2;HCPO;12;12.4;0.135;A;303.188
2;HCPO;2;2.1;0.21;A;36.793
2;HCPO;3;3.1;0.19;A;36.793
2;HCPO;23;0;0.26;R;320.164
2;HCPO;23;23.7;0.04;A;320.164
2;HCPO;38;0;0.326;R;320.164
2;HCPO;38;39.1;0.088;A;320.164
2;HCPO;8;8.2;0.175;A;30.583
2;HCPO;13;13.5;0.086;A;539.617
2;HCPO;9;9.2;0.079;A;539.617
2;HCPO;104;108.3;0.087;A;539.617
2;HCPO;6;6.2;0.085;A;120.534
2;HCPO;26;26.7;0.129;A;539.617
2;HCPO;34;35.6;0.089;A;539.617
2;HCPO;34;35.3;0.16;A;460.979
2;HCPO;34;35.3;0.16;A;460.979
2;HCPO;3;3.1;0.16;A;60.159
2;HCPO;9;0;0.173;R;18.906
2;HCPO;9;9.1;0.088;A;18.906
2;HCPO;2;2.1;0.1;A;30.583
2;HCPO;1;1;0.19;A;940.959
2;HCPO;22;22.4;0.092;A;940.959
2;HCPO;7;7.1;0.087;A;940.959
2;HCPO;13;13.5;0.047;A;333.561
2;HCPO;15;15.7;0.136;A;333.561
2;HCPO;11;11.3;0.164;A;940.959
2;HCPO;14;14.5;0.159;A;940.959
2;HCPO;3;3.1;0.133;A;539.617
2;HCPO;13;13.7;0.142;A;1011.065
2;HCPO;5;0;0.098;R;5.481
2;HCPO;24;24.7;0.146;A;940.959
2;HCPO;49;50.8;0.188;A;940.959
2;HCPO;23;23.6;0.2;A;940.959
2;HCPO;15;15.3;0.179;A;940.959
2;HCPO;26;27.1;0.213;A;940.959
2;HCPO;1;1;0.43;A;539.617
2;HCPO;9;9.1;0.132;A;5.271
2;HCPO;4;4.1;0.158;A;258.115
2;HCPO;1;0;0.33;R;1840.702
2;HCPO;4;4.1;0.128;A;5.271
2;HCPO;4;4.1;0.125;A;257.176
2;HCPO;52;54;0.208;A;460.979
2;HCPO;2;1.9;0.15;A;539.617
2;HCPO;7;7.3;0.129;A;1840.702
2;HCPO;3;3;0.12;A;1840.702
2;HCPO;13;13.4;0.128;A;1840.702
2;HCPO;2;2.1;0.15;A;258.115
2;HCPO;6;6.1;0.128;A;460.979
2;HCPO;2;2.1;0.15;A;2.6
2;HCPO;61;62.8;0.146;A;257.176
2;HCPO;28;0;0.193;R;181.073
2;HCPO;5;5;0.144;A;257.176
2;HCPO;16;16.4;0.163;A;257.176
2;HCPO;11;11.3;0.126;A;264.686
2;HCPO;15;15.5;0.116;A;258.115
2;HCPO;14;14.2;0.131;A;257.176
2;HCPO;2;1.9;0.19;A;1840.702
2;HCPO;47;48.6;0.138;A;539.617
2;HCPO;2;2;0.155;A;1840.702
2;HCPO;1;1;0.3;A;1840.702
2;HCPO;1;1;0.32;A;1011.065
2;HCPO;1;0.8;0.32;A;1011.065
2;HCPO;1;0.8;0.34;A;539.617
2;HCPO;3;3.1;0.13;A;333.561
2;HCPO;20;20.7;0.174;A;257.176
2;HCPO;2;2;0.24;A;303.188
2;HCPO;10;9.2;0.141;A;1011.065
2;HCPO;2;2;0.155;A;303.188
2;HCPO;8;8.2;0.136;A;1011.065
2;HCPO;1;1;0.31;A;303.188
2;HCPO;2;2.1;0.16;A;333.561
2;HCPO;2;2.1;0.165;A;257.176
2;HCPO;25;25.2;0.143;A;257.176
2;HCPO;5;5.2;0.12;A;264.686
2;HCPO;3;3.1;0.12;A;940.959
2;HCPO;10;10.2;0.136;A;940.959
2;HCPO;28;28.3;0.156;A;264.686
2;HCPO;8;8.2;0.194;A;940.959
2;HCPO;3;3.1;0.183;A;940.959
2;HCPO;21;21.8;0.206;A;940.959
2;HCPO;1;1;0.33;A;1840.702
2;HCPO;1;1;0.3;A;1840.702
2;HCPO;6;6.1;0.145;A;5.271
2;HCPO;2;1.9;0.165;A;258.115
2;HCPO;2;2;0.21;A;303.188
2;HCPO;6;6.1;0.175;A;1011.065
2;HCPO;14;14.5;0.169;A;1011.065
2;HCPO;14;14.7;0.129;A;320.164
2;HCPO;6;6.2;0.143;A;940.959
2;HCPO;21;21.6;0.204;A;460.979
2;HCPO;2;2.1;0.195;A;333.561
2;HCPO;4;4.1;0.155;A;460.979
2;HCPO;5;5.1;0.132;A;1840.702
2;HCPO;1;1;0.29;A;303.188
2;HCPO;2;2;0.155;A;303.188
2;HCPO;6;6.2;0.155;A;940.959
2;HCPO;1;0.8;0.32;A;940.959
2;HCPO;4;4.2;0.12;A;1840.702
2;HCPO;22;22.7;0.14;A;264.686
2;HCPO;15;15.5;0.131;A;460.979
2;HCPO;1;0.8;0.3;A;1011.065
2;HCPO;2;2.1;0.155;A;539.617
2;HCPO;4;4.1;0.123;A;1840.702
2;HCPO;9;9.5;0.17;A;257.176
2;HCPO;16;16.6;0.161;A;257.176
2;HCPO;18;18.5;0.145;A;257.176
2;HCPO;10;10.2;0.14;A;940.959
2;HCPO;1;1;0.29;A;303.188
2;HCPO;4;4.1;0.115;A;114.262
2;HCPO;8;8.2;0.144;A;303.188
2;HCPO;15;15.5;0.147;A;264.686
2;HCPO;2;2;0.165;A;7.208
2;HCPO;14;14.7;0.124;A;264.686
2;HCPO;13;0;0.155;R;539.617
2;HCPO;7;7.2;0.126;A;1011.065
2;HCPO;6;6.2;0.125;A;460.979
2;HCPO;4;4.1;0.15;A;940.959
2;HCPO;5;5.1;0.156;A;940.959
2;HCPO;3;3.1;0.157;A;1840.702
2;HCPO;5;5.1;0.126;A;460.979
2;HCPO;1;0.9;0.29;A;1840.702
2;HCPO;1;1;0.29;A;1840.702
2;HCPO;2;2.1;0.165;A;5.271
2;HCPO;12;12.3;0.144;A;264.686
2;HCPO;2;2;0.15;A;303.188
2;HCPO;3;3.1;0.127;A;303.188
2;HCPO;1;0.9;0.29;A;303.188
2;HCPO;1;0.9;0.3;A;303.188
2;HCPO;18;18.7;0.16;A;940.959
2;HCPO;4;4;0.14;A;303.188
2;HCPO;7;7.1;0.154;A;940.959
2;HCPO;1;0.8;0.32;A;940.959
2;HCPO;1;0.9;0.29;A;303.188
2;HCPO;9;9.2;0.171;A;264.686
2;HCPO;1;0.9;0.31;A;1840.702
2;HCPO;2;2.1;0.165;A;333.561
2;HCPO;10;10.1;0.146;A;460.979
2;HCPO;2;2.1;0.155;A;35.262
2;HCPO;1;0.9;0.47;A;1840.702
2;HCPO;3;3.1;0.14;A;940.959
2;HCPO;1;1;0.32;A;303.188
2;HCPO;25;25.7;0.158;A;257.176
2;HCPO;2;1.9;0.15;A;1840.702
2;HCPO;5;5.1;0.122;A;539.617
2;HCPO;14;14.5;0.117;A;2.064
2;HCPO;1;0.8;0.29;A;940.959
2;HCPO;2;0;0.145;R;940.959
2;HCPO;4;4.1;0.135;A;460.979
2;HCPO;1;0.9;0.29;A;1840.702
2;HCPO;2;0;0.15;R;539.617
2;HCPO;9;9.4;0.116;A;539.617
2;HCPO;5;5.1;0.122;A;460.979
2;HCPO;1;0.9;0.3;A;1840.702
2;HCPO;23;23.8;0.133;A;940.959
2;HCPO;3;3.1;0.117;A;1840.702
2;HCPO;7;7.1;0.129;A;264.686
2;HCPO;1;0.9;0.29;A;1840.702
2;HCPO;2;2;0.15;A;1840.702
2;HCPO;5;5.1;0.12;A;5.271
2;HCPO;15;15.5;0.131;A;264.686
2;HCPO;2;2.1;0.15;A;161.443
2;HCPO;3;3.1;0.127;A;161.443
2;HCPO;3;3;0.127;A;161.443
2;HCPO;3;3;0.123;A;161.443
2;HCPO;37;0;0.163;R;940.959
2;HCPO;6;6.1;0.165;A;264.686
2;HCPO;2;1.9;0.155;A;264.686
2;HCPO;4;4.1;0.143;A;460.979
2;HCPO;16;16.2;0.142;A;36.793
2;HCPO;2;1.9;0.17;A;264.686
2;HCPO;2;2;0.375;A;320.164
2;HCPO;2;1.9;0.155;A;264.686
2;HCPO;4;4.1;0.128;A;264.686
2;HCPO;2;1.9;0.155;A;120.534
2;HCPO;2;2.1;0.155;A;258.115
2;HCPO;5;5.1;0.126;A;1011.065
2;HCPO;2;2.1;0.15;A;1011.065
2;HCPO;4;4.1;0.123;A;1011.065
2;HCPO;22;22.5;0.142;A;257.176
2;HCPO;9;9.1;0.12;A;539.617
2;HCPO;10;10.4;0.137;A;10.795
2;HCPO;17;17.8;0.134;A;264.686
2;HCPO;1;1;0.3;A;303.188
2;HCPO;10;0;0.143;R;2.064
2;HCPO;7;7.2;0.11;A;303.188
2;HCPO;2;2.1;0.19;A;120.534
2;HCPO;12;12.3;0.129;A;303.188
2;HCPO;11;0;0.14;R;333.561
2;HCPO;1;0.9;0.31;A;303.188
2;HCPO;2;1.9;0.165;A;1011.065
2;HCPO;1;1;0.31;A;1011.065
2;HCPO;16;16.7;0.124;A;539.617
2;HCPO;26;26;0.162;A;940.959
2;HCPO;161;168.2;0.129;A;940.959
2;HCPO;161;168.9;0.129;A;940.959
2;HCPO;154;160.9;0.134;A;940.959
2;HCPO;7;7.1;0.149;A;539.617
2;HCPO;2;1.9;0.17;A;539.617
2;HCPO;1;0.9;0.32;A;303.188
2;HCPO;1;1;0.31;A;303.188
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;2;2.1;0.165;A;336.92
2;HCPO;1;0;0.3;R;539.617
2;HCPO;5;5.2;0.196;A;1011.065
2;HCPO;3;3.1;0.193;A;161.443
2;HCPO;1;0.8;0.3;A;60.159
2;HCPO;2;2.1;0.16;A;258.115
2;HCPO;3;3.1;0.15;A;161.443
2;HCPO;8;8.1;0.153;A;940.959
2;HCPO;1;1;0.32;A;303.188
2;HCPO;5;5.1;0.148;A;1011.065
2;HCPO;3;2.9;0.13;A;1840.702
2;HCPO;27;27.9;0.164;A;320.164
2;HCPO;10;10.1;0.162;A;60.159
2;HCPO;2;2;0.175;A;320.164
2;HCPO;21;21.5;0.168;A;320.164
2;HCPO;4;4.1;0.12;A;257.176
2;HCPO;2;2.1;0.17;A;940.959
2;HCPO;6;6.2;0.19;A;10.795
2;HCPO;6;6.1;0.138;A;10.795
2;HCPO;15;15.2;0.126;A;257.176
2;HCPO;17;17.1;0.149;A;257.176
2;HCPO;12;12.2;0.13;A;257.176
2;HCPO;9;9.1;0.138;A;30.583
2;HCPO;16;16.3;0.156;A;264.686
2;HCPO;4;4.1;0.128;A;264.686
2;HCPO;2;1.9;0.155;A;336.92
2;HCPO;3;3.1;0.133;A;539.617
2;HCPO;7;0;0.117;R;940.959
2;HCPO;3;0;0.277;R;60.159
2;HCPO;3;2.9;0.353;A;60.159
2;HCPO;2;2.1;0.175;A;36.793
2;HCPO;3;3.1;0.157;A;36.793
2;HCPO;2;2.1;0.175;A;36.793
2;HCPO;6;6.2;0.158;A;264.686
2;HCPO;10;10.1;0.155;A;5.271
2;HCPO;4;4;0.125;A;303.188
2;HCPO;2;2;0.155;A;1840.702
2;HCPO;5;5.1;0.13;A;539.617
2;HCPO;4;4.1;0.125;A;37.5
2;HCPO;2;2.1;0.155;A;120.534
2;HCPO;1;0.9;0.3;A;303.188
2;HCPO;1;0;0.3;R;539.617
2;HCPO;6;6.1;0.133;A;539.617
2;HCPO;5;5.1;0.124;A;264.686
2;HCPO;9;9.2;0.142;A;264.686
2;HCPO;15;15.5;0.114;A;539.617
2;HCPO;2;1.9;0.145;A;1840.702
2;HCPO;4;4;0.12;A;303.188
2;HCPO;13;13.3;0.124;A;264.686
2;HCPO;8;8.1;0.129;A;539.617
2;HCPO;30;31.2;0.089;A;940.959
2;HCPO;28;29.3;0.08;A;940.959
2;HCPO;1;1;0.18;A;940.959
2;HCPO;21;21.9;0.085;A;940.959
2;HCPO;5;5.1;0.14;A;303.188
2;HCPO;2;1.9;0.145;A;1840.702
2;HCPO;11;11.5;0.12;A;1840.702
2;HCPO;6;6.1;0.122;A;333.561
2;HCPO;31;32;0.141;A;1011.065
2;HCPO;16;16.3;0.138;A;1011.065
2;HCPO;98;102.2;0.134;A;1011.065
2;HCPO;6;6.1;0.123;A;333.561
2;HCPO;1;1;0.29;A;940.959
2;HCPO;13;13.5;0.124;A;1011.065
2;HCPO;7;7.1;0.107;A;264.686
2;HCPO;5;5.1;0.122;A;264.686
2;HCPO;3;2.9;0.133;A;37.5
2;HCPO;3;3.1;0.127;A;161.443
2;HCPO;1;0.9;0.3;A;303.188
2;HCPO;4;4.1;0.11;A;37.5
2;HCPO;40;41.6;0.146;A;460.979
2;HCPO;38;38.6;0.134;A;303.188
2;HCPO;51;52.9;0.157;A;303.188
2;HCPO;41;42.2;0.142;A;303.188
2;HCPO;15;15.3;0.107;A;36.793
2;HCPO;4;4.1;0.118;A;320.164
2;HCPO;35;35.7;0.125;A;1840.702
2;HCPO;5;5.1;0.118;A;1840.702
2;HCPO;10;10.1;0.133;A;940.959
2;HCPO;12;12.2;0.111;A;940.959
2;HCPO;4;4.1;0.115;A;940.959
2;HCPO;52;54.1;0.156;A;161.443
2;HCPO;4;4.1;0.13;A;60.159
2;HCPO;19;19.2;0.086;A;60.159
2;HCPO;15;15.6;0.107;A;320.164
2;HCPO;21;21.6;0.139;A;264.686
2;HCPO;4;4.2;0.115;A;264.686
2;HCPO;3;3.1;0.123;A;264.686
2;HCPO;4;4.1;0.115;A;264.686
2;HCPO;87;90.2;0.118;A;1840.702
2;HCPO;85;87.9;0.121;A;1840.702
2;HCPO;26;27;0.141;A;1840.702
2;HCPO;24;24.8;0.151;A;940.959
2;HCPO;2;2.1;0.265;A;264.686
2;HCPO;33;34.8;0.182;A;940.959
2;HCPO;54;56.6;0.198;A;940.959
2;HCPO;25;25.8;0.195;A;940.959
2;HCPO;6;0;0.143;R;460.979
2;HCPO;14;14.4;0.266;A;257.176
2;HCPO;4;4.1;0.16;A;258.115
2;HCPO;7;7.3;0.363;A;1840.702
2;HCPO;11;11.4;0.378;A;1840.702
2;HCPO;1;1;0.57;A;1840.702
2;HCPO;3;3;0.377;A;1840.702
2;HCPO;11;11.5;0.404;A;1840.702
2;HCPO;2;2.1;0.205;A;1011.065
2;HCPO;1;0.8;0.35;A;1011.065
2;HCPO;1;0.9;0.57;A;1840.702
2;HCPO;8;8.2;0.198;A;258.115
2;HCPO;4;4;0.178;A;303.188
2;HCPO;6;6.1;0.185;A;539.617
2;HCPO;3;3;0.533;A;114.262
2;HCPO;1;1;0.47;A;1840.702
2;HCPO;2;1.9;0.6;A;303.188
2;HCPO;2;0;0.29;R;303.188
2;HCPO;7;7.1;0.216;A;539.617
2;HCPO;5;5.1;0.57;A;1011.065
2;HCPO;7;7.1;0.554;A;1011.065
2;HCPO;1;0.8;0.35;A;539.617
2;HCPO;4;4.1;0.26;A;5.271
2;HCPO;6;6.1;0.968;A;460.979
2;HCPO;2;2.1;0.19;A;539.617
2;HCPO;3;2.9;0.52;A;60.159
2;HCPO;30;30.9;0.533;A;257.176
2;HCPO;39;40.2;0.514;A;257.176
2;HCPO;4;0;0.173;R;5.271
2;HCPO;5;5.1;0.362;A;5.271
2;HCPO;6;6.2;0.255;A;5.271
2;HCPO;1;0.8;0.46;A;539.617
2;HCPO;9;9.2;0.27;A;5.271
2;HCPO;19;19.7;0.242;A;257.176
2;HCPO;7;7.1;0.39;A;1011.065
2;HCPO;8;8.2;0.411;A;1011.065
2;HCPO;12;0;0.298;R;1840.702
2;HCPO;1;0.8;0.51;A;940.959
2;HCPO;1;1;0.68;A;940.959
2;HCPO;3;3.1;0.263;A;1011.065
2;HCPO;3;3.1;0.263;A;1011.065
2;HCPO;10;10.2;0.283;A;1011.065
2;HCPO;160;166.7;0.256;A;940.959
2;HCPO;15;15;0.253;A;940.959
2;HCPO;48;50.6;0.253;A;940.959
2;HCPO;2;1.9;0.295;A;940.959
2;HCPO;30;31;0.294;A;940.959
2;HCPO;29;30;0.383;A;460.979
2;HCPO;17;17.3;0.245;A;181.073
2;HCPO;21;0;0.256;R;181.073
2;HCPO;2;2;0.32;A;1840.702
2;HCPO;3;3.1;0.32;A;320.164
2;HCPO;2;2.2;0.33;A;336.92
2;HCPO;4;4.1;0.29;A;336.92
2;HCPO;4;4.1;0.215;A;30.583
2;HCPO;2;2.1;0.18;A;5.271
2;HCPO;3;3;0.267;A;1840.702
2;HCPO;6;6.1;0.197;A;5.271
2;HCPO;5;0;0.24;R;333.561
2;HCPO;5;5.1;0.172;A;333.561
2;HCPO;3;3.1;0.283;A;539.617
2;HCPO;16;0;0.304;R;539.617
2;HCPO;16;16.2;0.243;A;539.617
2;HCPO;2;2.1;0.39;A;336.92
2;HCPO;13;13.3;0.134;A;303.188
2;HCPO;1;0.8;0.3;A;539.617
2;HCPO;17;17.2;0.361;A;181.073
2;HCPO;5;5.1;0.122;A;5.481
2;HCPO;2;2.1;0.15;A;120.534
2;HCPO;1;0;0.3;R;460.979
2;HCPO;1;1;0.32;A;303.188
2;HCPO;41;42.2;0.243;A;460.979
2;HCPO;29;30;0.15;A;257.176
2;HCPO;46;47.7;0.135;A;257.176
2;HCPO;6;6.4;0.243;A;60.159
2;HCPO;5;5.2;0.272;A;1840.702
2;HCPO;1;0.8;0.43;A;539.617
2;HCPO;24;24.8;0.208;A;460.979
2;HCPO;15;15.2;0.913;A;264.686
2;HCPO;2;1.9;0.365;A;161.443
2;HCPO;63;64.5;0.145;A;303.188
2;HCPO;2;2.1;0.19;A;336.92
2;HCPO;9;9.4;0.279;A;264.686
2;HCPO;8;8.1;0.163;A;539.617
2;HCPO;97;101.2;0.23;A;940.959
2;HCPO;84;86.7;0.216;A;940.959
2;HCPO;2;1.9;0.24;A;940.959
2;HCPO;43;44.7;0.23;A;940.959
2;HCPO;29;30.2;0.199;A;257.176
2;HCPO;5;5;0.172;A;114.262
2;HCPO;1;1;0.3;A;303.188
2;HCPO;6;7.2;0.13;A;152.855
2;HCPO;1;1;0.3;A;303.188
2;HCPO;3;3.1;0.333;A;114.262
2;HCPO;1;0.9;0.32;A;303.188
2;HCPO;8;8.1;0.221;A;1840.702
2;HCPO;3;3;0.437;A;10.714
2;HCPO;68;70.6;0.524;A;333.561
2;HCPO;1;1;0.44;A;1840.702
2;HCPO;11;11.3;0.22;A;30.583
2;HCPO;14;14.8;0.129;A;257.176
2;HCPO;4;4.1;0.123;A;333.561
2;HCPO;3;3.1;0.13;A;333.561
2;HCPO;1;1;0.32;A;539.617
2;HCPO;3;3.1;0.277;A;37.5
2;HCPO;3;3.1;0.277;A;161.443
2;HCPO;1;0.9;0.67;A;303.188
2;HCPO;7;7.1;0.233;A;1011.065
2;HCPO;1;1;0.36;A;303.188
2;HCPO;10;10.1;0.181;A;257.176
2;HCPO;43;44.3;0.567;A;258.115
2;HCPO;11;11.4;0.245;A;114.262
2;HCPO;1;1;0.46;A;1840.702
2;HCPO;2;2.1;0.255;A;333.561
2;HCPO;1;0.9;0.5;A;303.188
2;HCPO;3;2.9;0.293;A;257.176
2;HCPO;7;7.1;0.14;A;539.617
2;HCPO;1;0.9;0.5;A;1840.702
2;HCPO;10;10.2;0.226;A;539.617
2;HCPO;23;23.7;0.22;A;940.959
2;HCPO;6;6.2;0.193;A;333.561
2;HCPO;2;2.1;0.25;A;940.959
2;HCPO;1;0.8;0.4;A;940.959
2;HCPO;3;3;0.197;A;303.188
2;HCPO;13;13.5;0.155;A;539.617
2;HCPO;26;27.2;0.263;A;539.617
2;HCPO;2;2.1;0.465;A;1011.065
2;HCPO;18;0;0.434;R;539.617
2;HCPO;95;98.6;0.454;A;1011.065
2;HCPO;4;4.1;0.425;A;539.617
2;HCPO;15;15.3;0.183;A;264.686
2;HCPO;3;3;0.347;A;1840.702
2;HCPO;7;7.2;0.146;A;333.561
2;HCPO;16;16.7;0.589;A;258.115
2;HCPO;5;5.1;0.566;A;940.959
2;HCPO;5;5.2;0.294;A;1840.702
2;HCPO;5;4.8;0.158;A;257.176
2;HCPO;3;3.1;0.18;A;257.176
2;HCPO;37;37.4;0.178;A;257.176
2;HCPO;4;4.1;0.148;A;1840.702
2;HCPO;3;3;0.15;A;114.262
2;HCPO;6;6.1;0.255;A;264.686
2;HCPO;1;0.9;0.64;A;1840.702
2;HCPO;2;1.9;0.245;A;940.959
2;HCPO;1;1;0.39;A;940.959
2;HCPO;10;10.1;0.424;A;1011.065
2;HCPO;7;0;0.394;R;1011.065
2;HCPO;6;6.2;0.848;A;152.855
2;HCPO;14;14.3;0.216;A;258.115
2;HCPO;1;0.9;0.35;A;1840.702
