id;age;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;race;sex;capital-gain;capital-loss;hours-per-week;native-country
4121;50; State-gov;103063; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;40; United-States
4122;41; Self-emp-not-inc;29762; Some-college;10; Married-civ-spouse; Farming-fishing; Husband; White; Male;5013;0;70; United-States
4123;46; Private;111979; 7th-8th;4; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;47; United-States
4124;35; Private;150125; Assoc-voc;11; Divorced; Other-service; Unmarried; Black; Female;0;0;40; United-States
4125;40; Private;118001; HS-grad;9; Never-married; Handlers-cleaners; Not-in-family; Black; Male;0;0;40; United-States
4126;49; Private;149337; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;40; United-States
4127;29; Private;36601; Bachelors;13; Never-married; Prof-specialty; Not-in-family; White; Female;0;0;50; United-States
4128;43; Local-gov;118600; Bachelors;13; Divorced; Prof-specialty; Unmarried; White; Female;0;625;40; United-States
4129;39; Private;279272; Assoc-acdm;12; Never-married; Transport-moving; Not-in-family; Black; Male;0;0;60; United-States
4130;35; Private;181020; HS-grad;9; Never-married; Handlers-cleaners; Own-child; White; Male;0;0;60; United-States
4131;52; Private;165998; Some-college;10; Married-civ-spouse; Machine-op-inspct; Husband; White; Male;0;0;40; United-States
4132;25; Private;218136; Some-college;10; Never-married; Handlers-cleaners; Not-in-family; Black; Male;0;0;40; Outlying-US(Guam-USVI-etc)
4133;20; Self-emp-inc;182200; HS-grad;9; Never-married; Machine-op-inspct; Own-child; White; Female;0;0;30; United-States
4134;24; Private;140001; Bachelors;13; Never-married; Exec-managerial; Not-in-family; White; Male;0;0;40; United-States
4135;29; Private;193260; Bachelors;13; Married-civ-spouse; Craft-repair; Other-relative; Asian-Pac-Islander; Male;0;0;30; India
4136;21; Private;191243; Some-college;10; Never-married; Other-service; Own-child; White; Male;0;0;40; United-States
4137;37; Federal-gov;207887; Bachelors;13; Divorced; Exec-managerial; Other-relative; White; Female;0;0;50; United-States
4138;43; Federal-gov;211450; HS-grad;9; Never-married; Adm-clerical; Own-child; White; Male;0;0;40; United-States
4139;19; Private;184759; HS-grad;9; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;26; United-States
4140;47; Private;197836; HS-grad;9; Married-civ-spouse; Sales; Husband; White; Male;0;0;45; United-States
4141;61; Private;232308; HS-grad;9; Married-civ-spouse; Transport-moving; Husband; White; Male;0;0;45; United-States
4142;35; Private;301614; HS-grad;9; Married-civ-spouse; Other-service; Husband; White; Male;0;0;60; United-States
4143;60; Private;146674; 10th;6; Married-civ-spouse; Handlers-cleaners; Husband; Black; Male;0;0;40; United-States
4144;27; Private;225291; Some-college;10; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
4145;57; Local-gov;148509; Bachelors;13; Married-civ-spouse; Prof-specialty; Husband; Asian-Pac-Islander; Male;0;0;35; India
4146;56; Private;136413; 1st-4th;2; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;40; United-States
4147;27; Private;126060; HS-grad;9; Never-married; Exec-managerial; Not-in-family; White; Female;0;0;40; United-States
4148;47; Private;73064; 7th-8th;4; Married-civ-spouse; Machine-op-inspct; Wife; Black; Female;0;0;35; United-States
4149;19; Private;39026; HS-grad;9; Never-married; Other-service; Not-in-family; White; Male;0;0;30; United-States
4150;28; Self-emp-not-inc;33035; 12th;8; Divorced; Other-service; Unmarried; White; Female;0;0;30; United-States
4151;43; Private;193494; 10th;6; Married-civ-spouse; Adm-clerical; Husband; White; Male;0;0;40; United-States
4152;63; Local-gov;147440; Some-college;10; Divorced; Exec-managerial; Not-in-family; White; Female;0;0;35; United-States
4153;25; Private;64671; HS-grad;9; Divorced; Handlers-cleaners; Own-child; Asian-Pac-Islander; Female;0;0;40; Philippines
4154;35; Self-emp-not-inc;225399; HS-grad;9; Never-married; Machine-op-inspct; Own-child; White; Male;8614;0;40; United-States
4155;20; Private;174391; HS-grad;9; Never-married; Handlers-cleaners; Own-child; White; Female;0;0;40; United-States
4156;48; Private;377757; 10th;6; Married-civ-spouse; Sales; Husband; White; Male;0;0;70; United-States
4157;30; Local-gov;364310; Bachelors;13; Never-married; Prof-specialty; Not-in-family; Black; Female;0;0;40; Germany
4158;31; Private;110643; Bachelors;13; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;40; United-States
4159;20; Private;70240; HS-grad;9; Never-married; Sales; Own-child; Asian-Pac-Islander; Female;0;0;24; Philippines
4160;57; State-gov;32694; Masters;14; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;50; United-States
4161;41; Private;95047; Assoc-voc;11; Married-civ-spouse; Adm-clerical; Wife; White; Female;7688;0;44; United-States
4162;33; Private;264936; HS-grad;9; Divorced; Adm-clerical; Other-relative; White; Female;0;0;40; United-States
4163;27; Private;367329; Assoc-voc;11; Married-civ-spouse; Farming-fishing; Husband; White; Male;0;0;40; United-States
4164;34; Private;56026; HS-grad;9; Married-civ-spouse; Farming-fishing; Husband; White; Male;0;0;60; United-States
4165;22; Private;186452; 10th;6; Never-married; Craft-repair; Not-in-family; White; Male;0;0;30; United-States
4166;50; Private;125417; Assoc-acdm;12; Married-civ-spouse; Exec-managerial; Wife; Black; Female;0;0;40; United-States
4167;40; Self-emp-not-inc;242082; Bachelors;13; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;45; United-States
4168;37; Private;31023; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;51; United-States
4169;53; Private;424079; Masters;14; Married-civ-spouse; Exec-managerial; Husband; White; Male;15024;0;55; United-States
4170;38; Self-emp-not-inc;108947; Some-college;10; Married-civ-spouse; Machine-op-inspct; Husband; White; Male;7688;0;40; United-States
4171;25; State-gov;261979; HS-grad;9; Never-married; Prof-specialty; Not-in-family; White; Male;0;0;40; United-States
4172;51; Private;55507; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; Black; Male;0;0;40; United-States
4173;18; Private;353358; Some-college;10; Never-married; Other-service; Own-child; White; Male;0;0;16; United-States
4174;41; Private;67339; 11th;7; Married-civ-spouse; Handlers-cleaners; Husband; White; Male;7688;0;40; United-States
4175;33; Private;235109; HS-grad;9; Never-married; Adm-clerical; Unmarried; White; Female;0;0;40; United-States
4176;33; Private;208180; Bachelors;13; Never-married; Sales; Not-in-family; White; Female;0;0;40; United-States
4177;67; State-gov;423561; Some-college;10; Married-civ-spouse; Transport-moving; Husband; White; Male;0;0;40; United-States
4178;47; Self-emp-not-inc;145290; HS-grad;9; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;2415;50; United-States
4179;24; Private;403671; Some-college;10; Never-married; Machine-op-inspct; Not-in-family; White; Male;0;0;40; United-States
4180;32; Local-gov;49325; 7th-8th;4; Married-civ-spouse; Other-service; Husband; White; Male;0;0;40; United-States
4181;29; Private;370494; HS-grad;9; Never-married; Other-service; Unmarried; White; Female;0;0;40; Mexico
4182;25; Private;267012; Assoc-voc;11; Never-married; Sales; Not-in-family; White; Male;0;0;45; United-States
4183;33; Private;191856; Some-college;10; Divorced; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
4184;55; Private;80445; Bachelors;13; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;40; United-States
4185;31; Private;379798; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;0;0;40; United-States
4186;32; Local-gov;168387; Masters;14; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;50; United-States
4187;18; Private;301948; HS-grad;9; Never-married; Protective-serv; Own-child; White; Male;34095;0;3; United-States
4188;36; Private;274809; HS-grad;9; Divorced; Adm-clerical; Unmarried; White; Female;0;0;50; United-States
4189;58; Private;233193; HS-grad;9; Widowed; Adm-clerical; Not-in-family; White; Female;0;0;27; United-States
4190;34; Private;299635; Masters;14; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;1902;50; United-States
4191;19; Private;236396; 11th;7; Never-married; Handlers-cleaners; Not-in-family; White; Male;0;0;40; United-States
4192;21; Private;688355; HS-grad;9; Never-married; Adm-clerical; Unmarried; Black; Female;0;0;40; United-States
4193;36; Self-emp-inc;37019; HS-grad;9; Never-married; Farming-fishing; Not-in-family; White; Male;0;0;50; United-States
4194;37; Private;148015; Bachelors;13; Married-civ-spouse; Prof-specialty; Wife; Black; Female;15024;0;40; United-States
4195;43; Private;122975; HS-grad;9; Married-civ-spouse; Machine-op-inspct; Wife; Black; Female;0;0;21; Trinadad&Tobago
4196;52; State-gov;349795; Bachelors;13; Married-civ-spouse; Protective-serv; Husband; White; Male;0;0;40; United-States
4197;43; Private;108945; Some-college;10; Divorced; Prof-specialty; Unmarried; White; Female;0;0;38; United-States
4198;22; Private;237498; HS-grad;9; Never-married; Other-service; Own-child; White; Male;0;0;40; United-States
4199;57; Private;188872; 5th-6th;3; Divorced; Transport-moving; Unmarried; White; Male;6497;0;40; United-States
4200;37; Private;324019; Assoc-acdm;12; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;40; United-States
4201;39; Private;82488; Some-college;10; Divorced; Sales; Unmarried; Asian-Pac-Islander; Female;0;0;38; United-States
4202;54; Private;206964; Some-college;10; Married-civ-spouse; Sales; Husband; White; Male;0;0;40; United-States
4203;27; Private;37088; Assoc-acdm;12; Never-married; Other-service; Not-in-family; White; Male;0;0;40; United-States
4204;21; Private;152540; HS-grad;9; Never-married; Adm-clerical; Not-in-family; White; Female;0;0;35; United-States
4205;65; Private;143554; Some-college;10; Separated; Adm-clerical; Not-in-family; White; Female;0;0;38; United-States
4206;30; Private;126242; Some-college;10; Married-civ-spouse; Other-service; Wife; White; Female;0;0;40; United-States
4207;22; Private;127185; 9th;5; Never-married; Machine-op-inspct; Not-in-family; White; Female;0;0;40; United-States
4208;26; Private;164018; Bachelors;13; Married-civ-spouse; Sales; Husband; White; Male;4064;0;50; United-States
4209;25; Private;210184; 11th;7; Separated; Craft-repair; Own-child; White; Male;0;0;40; United-States
4210;47; Private;124973; Assoc-voc;11; Married-civ-spouse; Exec-managerial; Husband; White; Male;15024;0;50; United-States
4211;23; Private;182117; Assoc-acdm;12; Never-married; Other-service; Own-child; White; Male;0;0;60; United-States
4212;42; Private;220049; HS-grad;9; Married-civ-spouse; Sales; Husband; Black; Male;0;0;40; United-States
4213;39; Self-emp-not-inc;247975; Some-college;10; Never-married; Craft-repair; Not-in-family; Asian-Pac-Islander; Male;0;0;30; United-States
4214;55; Private;50164; Doctorate;16; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;60; United-States
4215;24; State-gov;123160; Masters;14; Married-spouse-absent; Prof-specialty; Not-in-family; Asian-Pac-Islander; Female;0;0;10; China
4216;53; Private;79324; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;40; United-States
4217;44; Private;129100; 11th;7; Separated; Other-service; Unmarried; Black; Female;0;0;60; United-States
4218;40; Private;210275; HS-grad;9; Separated; Transport-moving; Unmarried; Black; Female;0;0;40; United-States
4219;48; Private;189462; Some-college;10; Married-civ-spouse; Craft-repair; Husband; White; Male;7688;0;40; United-States
4220;26; Private;171114; Assoc-voc;11; Separated; Adm-clerical; Unmarried; White; Female;0;0;35; United-States
4221;22; Private;201799; HS-grad;9; Never-married; Sales; Own-child; White; Female;0;0;40; United-States
4222;43; Private;191149; HS-grad;9; Divorced; Exec-managerial; Not-in-family; White; Female;0;0;40; United-States
4223;37; Local-gov;34173; HS-grad;9; Married-civ-spouse; Other-service; Wife; White; Female;0;0;25; United-States
4224;30; Private;350979; HS-grad;9; Married-civ-spouse; Craft-repair; Husband; Asian-Pac-Islander; Male;0;0;40; Laos
4225;41; Private;147314; HS-grad;9; Married-civ-spouse; Sales; Husband; Amer-Indian-Eskimo; Male;0;0;50; United-States
4226;38; Private;136081; Prof-school;15; Married-civ-spouse; Prof-specialty; Husband; White; Male;0;0;60; United-States
4227;42; Self-emp-not-inc;373403; HS-grad;9; Married-civ-spouse; Farming-fishing; Husband; White; Male;0;0;50; United-States
4228;20; Private;120601; HS-grad;9; Never-married; Transport-moving; Own-child; Black; Male;0;0;40; United-States
4229;36; Private;130926; Bachelors;13; Divorced; Adm-clerical; Not-in-family; White; Female;3674;0;40; United-States
4230;32; Federal-gov;72338; Assoc-voc;11; Never-married; Prof-specialty; Other-relative; Asian-Pac-Islander; Male;0;0;40; United-States
4231;27; Private;129624; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;40; United-States
4232;25; State-gov;328697; Some-college;10; Divorced; Protective-serv; Other-relative; White; Male;0;0;45; United-States
4233;40; Private;191196; Masters;14; Never-married; Exec-managerial; Not-in-family; White; Male;0;0;40; United-States
4234;49; Private;110243; Bachelors;13; Married-civ-spouse; Exec-managerial; Husband; White; Male;0;0;45; United-States
4235;17; Private;181580; 11th;7; Never-married; Other-service; Own-child; White; Female;0;0;16; United-States
4236;29; Private;89030; HS-grad;9; Never-married; Sales; Unmarried; White; Female;0;0;40; United-States
4237;47; Private;345493; Prof-school;15; Married-civ-spouse; Prof-specialty; Husband; Asian-Pac-Islander; Male;99999;0;55; Taiwan
4238;24; Self-emp-not-inc;277700; Some-college;10; Separated; Handlers-cleaners; Own-child; White; Male;0;0;45; United-States
4239;29; Private;250679; HS-grad;9; Never-married; Craft-repair; Not-in-family; White; Male;0;0;40; United-States
4240;45; Private;168837; Some-college;10; Married-civ-spouse; Adm-clerical; Wife; White; Female;0;0;24; Canada
4241;30; Private;142675; 12th;8; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;50; United-States
4242;19; Private;299050; Some-college;10; Never-married; Adm-clerical; Own-child; White; Male;0;0;20; United-States
4243;59; Private;107833; 10th;6; Married-civ-spouse; Transport-moving; Husband; White; Male;0;1485;40; United-States
4244;47; Private;121958; 7th-8th;4; Married-spouse-absent; Other-service; Unmarried; White; Female;0;0;30; United-States
4245;41; Private;282948; Some-college;10; Married-civ-spouse; Tech-support; Husband; Black; Male;3137;0;40; United-States
4246;28; Private;176683; Assoc-acdm;12; Never-married; Prof-specialty; Own-child; White; Male;0;0;40; France
4247;46; Private;34377; Assoc-acdm;12; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;40; United-States
4248;40; Self-emp-not-inc;209833; Some-college;10; Married-civ-spouse; Craft-repair; Husband; White; Male;0;0;60; United-States
4249;66; State-gov;41506; 10th;6; Divorced; Other-service; Not-in-family; Black; Female;0;0;40; United-States
4250;44; Self-emp-not-inc;147206; Some-college;10; Never-married; Craft-repair; Own-child; White; Male;0;0;12; United-States
4251;58; Self-emp-not-inc;93664; HS-grad;9; Married-civ-spouse; Exec-managerial; Husband; White; Male;15024;0;60; United-States
4252;21; Private;315065; 7th-8th;4; Never-married; Other-service; Other-relative; White; Male;0;0;48; Mexico
